nse_symbol,fyers_symbol,isin,name,fytoken,last_updated
NATHBIOGEN,NSE:NATHBIOGEN-EQ,INE448G01010,NATH BIO-GENES (I) LTD,101000000011065,2026-08-27
NATIONALUM,NSE:NATIONALUM-EQ,INE139A01034,NATIONAL ALUMINIUM CO LTD,10100000006364,2026-08-27
NATIONSTD,NSE:NATIONSTD-EQ,INE166R01015,NATIONAL STAND (INDIA) L,1010000000762807,2026-08-27
NAUKRI,NSE:NAUKRI-EQ,INE663F01032,INFO EDGE (I) LTD,101000000013751,2026-08-27
NAVA,NSE:NAVA-EQ,INE725A01030,NAVA LIMITED,10100000004014,2026-08-27
NAVINFLUOR,NSE:NAVINFLUOR-EQ,INE048G01026,NAVIN FLUORINE INT. LTD,101000000014672,2026-08-27
NAVKARCORP,NSE:NAVKARCORP-EQ,INE278M01019,NAVKAR CORPORATION LTD.,101000000010557,2026-08-27
NAVNETEDUL,NSE:NAVNETEDUL-EQ,INE060A01024,NAVNEET EDUCATION LTD,10100000002385,2026-08-27
NAZARA,NSE:NAZARA-EQ,INE418L01047,NAZARA TECHNOLOGIES LTD,10100000002987,2026-08-27
NBCC,NSE:NBCC-EQ,INE095N01031,NBCC (INDIA) LIMITED,101000000031415,2026-08-27
NBIFIN,NSE:NBIFIN-EQ,INE365I01020,N.B.I. IND. FIN. CO. LTD,101000000019111,2026-08-27
NCC,NSE:NCC-EQ,INE868B01028,NCC LIMITED,10100000002319,2026-08-27
NCLIND,NSE:NCLIND-EQ,INE732C01016,NCL INDUSTRIES LIMITED,101000000014490,2026-08-27
NDGL,NSE:NDGL-EQ,INE756C01015,NAGA DHUNSERI GROUP LTD,101000000018371,2026-08-27
NDL,NSE:NDL-EQ,INE875G01048,NANDAN DENIM LIMITED,101000000031258,2026-08-27
NDLVENTURE,NSE:NDLVENTURE-EQ,INE353A01023,NDL VENTURES LIMITED,101000000014547,2026-08-27
NDRAUTO,NSE:NDRAUTO-EQ,INE07OG01012,NDR AUTO COMPONENTS LTD,101000000022255,2026-08-27
NDTV,NSE:NDTV-EQ,INE155G01029,NDTV LTD,101000000011427,2026-08-27
NEAGI,NSE:NEAGI-EQ,INE605D01012,NEELAMALAI AGRO INDS. L,1010000000762812,2026-08-27
NECLIFE,NSE:NECLIFE-EQ,INE023H01027,NECTAR LIFESCIENCES LTD.,101000000011927,2026-08-27
NELCAST,NSE:NELCAST-EQ,INE189I01024,NELCAST LIMITED,101000000014761,2026-08-27
NELCO,NSE:NELCO-EQ,INE045B01015,NELCO LTD,10100000002388,2026-08-27
NEOGEN,NSE:NEOGEN-EQ,INE136S01016,NEOGEN CHEMICALS LIMITED,10100000009917,2026-08-27
NEPHROPLUS,NSE:NEPHROPLUS-EQ,INE428V01029,NEPHROCARE HEALTH SERV L,1010000000760346,2026-08-27
NESCO,NSE:NESCO-EQ,INE317F01035,NESCO LTD.,101000000015409,2026-08-27
NESTLEIND,NSE:NESTLEIND-EQ,INE239A01024,NESTLE INDIA LIMITED,101000000017963,2026-08-27
NETWEB,NSE:NETWEB-EQ,INE0NT901020,NETWEB TECH INDIA LTD,101000000017433,2026-08-27
NETWORK18,NSE:NETWORK18-EQ,INE870H01013,NETWORK18 MEDIA & INV LTD,101000000014111,2026-08-27
NEULANDLAB,NSE:NEULANDLAB-EQ,INE794A01010,NEULAND LAB LTD.,10100000002406,2026-08-27
NEWGEN,NSE:NEWGEN-EQ,INE619B01017,NEWGEN SOFTWARE TECH LTD,10100000001164,2026-08-27
NEXTMEDIA,NSE:NEXTMEDIA-EQ,INE747B01016,NEXT MEDIAWORKS LIMITED,10100000009867,2026-08-27
NFL,NSE:NFL-EQ,INE870D01012,NATIONAL FERT. LTD,101000000013925,2026-08-27
NGIL,NSE:NGIL-EQ,INE236Y01012,NAKODA GROUP OF IND. LTD,10100000005401,2026-08-27
NGLFINE,NSE:NGLFINE-EQ,INE887E01022,NGL FINE CHEM LIMITED,101000000010277,2026-08-27
NH,NSE:NH-EQ,INE410P01011,NARAYANA HRUDAYALAYA LTD.,101000000011840,2026-08-27
NHPC,NSE:NHPC-EQ,INE848E01016,NHPC LTD,101000000017400,2026-08-27
NIACL,NSE:NIACL-EQ,INE470Y01017,THE NEW INDIA ASSU CO LTD,1010000000399,2026-08-27
NIBE,NSE:NIBE-EQ,INE149O01018,NIBE LIMITED,101000000029487,2026-08-27
NIBL,NSE:NIBL-EQ,INE047O01014,NRB INDUS. BEARINGS LTD.,101000000029733,2026-08-27
NICCOPAR,NSE:NICCOPAR-EQ,INE653C01022,NICCO PARKS & RESORTS LTD,1010000000764793,2026-08-27
NIITLTD,NSE:NIITLTD-EQ,INE161A01038,NIIT LIMITED,101000000011522,2026-08-27
NIITMTS,NSE:NIITMTS-EQ,INE342G01023,NIIT LEARNING SYSTEMS LTD,101000000017747,2026-08-27
NILAINFRA,NSE:NILAINFRA-EQ,INE937C01029,NILA INFRASTRUCTURES LTD,10100000009253,2026-08-27
NILASPACES,NSE:NILASPACES-EQ,INE00S901012,NILA SPACES LIMITED,10100000007411,2026-08-27
NILE,NSE:NILE-EQ,INE445D01013,NILE LTD.,1010000000762817,2026-08-27
NILKAMAL,NSE:NILKAMAL-EQ,INE310A01015,NILKAMAL LIMITED,10100000002421,2026-08-27
NIMBSPROJ,NSE:NIMBSPROJ-EQ,INE875B01015,NIMBUS PROJECTS LIMITED,1010000000761720,2026-08-27
NINSYS,NSE:NINSYS-EQ,INE395U01014,NINTEC SYSTEMS LIMITED,101000000014194,2026-08-27
NIPPOBATRY,NSE:NIPPOBATRY-EQ,INE567A01028,INDO-NATIONAL LIMITED,10100000006782,2026-08-27
NIRAJ,NSE:NIRAJ-EQ,INE368I01016,NIRAJ CEMENT STRUC LTD,1010000000255,2026-08-27
NIRAJISPAT,NSE:NIRAJISPAT-EQ,INE326T01011,NIRAJ ISPAT IND LTD,101000000018840,2026-08-27
NIRLON,NSE:NIRLON-EQ,INE910A01012,NIRLON LTD,10100000002433,2026-08-27
NITCO,NSE:NITCO-EQ,INE858F01012,NITCO LIMITED,101000000013300,2026-08-27
NITINSPIN,NSE:NITINSPIN-EQ,INE229H01012,NITIN SPINNERS LIMITED,101000000013175,2026-08-27
NITIRAJ,NSE:NITIRAJ-EQ,INE439T01012,NITIRAJ ENGINEERS LTD,10100000003247,2026-08-27
NITTAGELA,NSE:NITTAGELA-EQ,INE265B01019,NITTA GELATIN INDIA LTD.,1010000000762824,2026-08-27
NIVABUPA,NSE:NIVABUPA-EQ,INE995S01015,NIVA BUPA HEALTH INS CO L,101000000027097,2026-08-27
NKIND,NSE:NKIND-EQ,INE542C01019,NK INDUSTRIES LTD,10100000002439,2026-08-27
NLCINDIA,NSE:NLCINDIA-EQ,INE589A01014,NLC INDIA LIMITED,10100000008585,2026-08-27
NMDC,NSE:NMDC-EQ,INE584A01023,NMDC LTD.,101000000015332,2026-08-27
NOCIL,NSE:NOCIL-EQ,INE163A01018,NOCIL LIMITED,10100000002442,2026-08-27
NOIDATOLL,NSE:NOIDATOLL-EQ,INE781B01015,NOIDA TOLL BRIDGE CO LTD,101000000010786,2026-08-27
NORBTEAEXP,NSE:NORBTEAEXP-EQ,INE369C01017,NORBEN TEA & EXPORTS LTD,10100000004160,2026-08-27
NORTHARC,NSE:NORTHARC-EQ,INE850M01015,NORTHERN ARC CAPITAL LTD,101000000025426,2026-08-27
NOVARTIND,NSE:NOVARTIND-EQ,INE234A01025,NOVARTIS INDIA LIMITED,10100000009007,2026-08-27
NPST,NSE:NPST-EQ,INE0FFK01017,NETWORK PEOPLE SRV TECH L,1010000000756324,2026-08-27
NRAIL,NSE:NRAIL-EQ,INE740D01017,N R AGARWAL INDS LTD,101000000020314,2026-08-27
NRBBEARING,NSE:NRBBEARING-EQ,INE349A01021,NRB BEARING LIMITED,10100000007553,2026-08-27
NSIL,NSE:NSIL-EQ,INE023A01030,NALWA SONS INVESTMENT LTD,101000000011239,2026-08-27
NSLNISP,NSE:NSLNISP-EQ,INE0NNS01018,NMDC STEEL LIMITED,101000000014180,2026-08-27
NTCIND,NSE:NTCIND-EQ,INE920C01017,N T C INDUSTRIES LTD.,1010000000764798,2026-08-27
NTPC,NSE:NTPC-EQ,INE733E01010,NTPC LTD,101000000011630,2026-08-27
NTPCGREEN,NSE:NTPCGREEN-EQ,INE0ONG01011,NTPC GREEN ENERGY LIMITED,101000000027176,2026-08-27
NUCLEUS,NSE:NUCLEUS-EQ,INE096B01018,NUCLEUS SOFTWARE EXPORTS,101000000010791,2026-08-27
NUVAMA,NSE:NUVAMA-EQ,INE531F01023,NUVAMA WEALTH MANAGE LTD,101000000018721,2026-08-27
NUVOCO,NSE:NUVOCO-EQ,INE118D01016,NUVOCO VISTAS CORP LTD,10100000005426,2026-08-27
NYKAA,NSE:NYKAA-EQ,INE388Y01029,FSN E COMMERCE VENTURES,10100000006545,2026-08-27
OAL,NSE:OAL-EQ,INE959C01023,ORIENTAL AROMATICS LTD,101000000010768,2026-08-27
OBCL,NSE:OBCL-EQ,INE426Z01016,OBCL LIMITED,10100000008797,2026-08-27
OBEROIRLTY,NSE:OBEROIRLTY-EQ,INE093I01010,OBEROI REALTY LIMITED,101000000020242,2026-08-27
ODIGMA,NSE:ODIGMA-EQ,INE054301028,ODIGMA CONSULTANCY SOL L,101000000027571,2026-08-27
ODYCORP,NSE:ODYCORP-EQ,INE839E01023,ODYSSEY CORPORATION LTD.,1010000000764803,2026-08-27
OFSS,NSE:OFSS-EQ,INE881D01027,ORACLE FIN SERV SOFT LTD.,101000000010738,2026-08-27
OIL,NSE:OIL-EQ,INE274J01014,OIL INDIA LTD,101000000017438,2026-08-27
OLAELEC,NSE:OLAELEC-EQ,INE0LXG01040,OLA ELECTRIC MOBILITY LTD,101000000024777,2026-08-27
OLECTRA,NSE:OLECTRA-EQ,INE260D01016,OLECTRA GREENTECH LIMITED,101000000010637,2026-08-27
OMAXAUTO,NSE:OMAXAUTO-EQ,INE090B01011,OMAX AUTOS LTD,101000000010922,2026-08-27
OMAXE,NSE:OMAXE-EQ,INE800H01010,OMAXE LIMITED,101000000014853,2026-08-27
OMINFRAL,NSE:OMINFRAL-EQ,INE239D01028,OM INFRA LIMITED,101000000024231,2026-08-27
OMNI,NSE:OMNI-EQ,INE0UH301010,OMNITECH ENGINEERING LTD,1010000000760865,2026-08-27
OMPOWER,NSE:OMPOWER-EQ,INE25E901019,OM POWER TRANSMISSION LTD,1010000000762432,2026-08-27
ONEGLOBAL,NSE:ONEGLOBAL-EQ,INE670O01013,ONE GLOBAL SERVICE PROV L,1010000000765242,2026-08-27
ONEPOINT,NSE:ONEPOINT-EQ,INE840Y01029,ONE POINT ONE SOL LTD,10100000009939,2026-08-27
ONESOURCE,NSE:ONESOURCE-EQ,INE013P01021,ONESOURCE SPECL PHARMA L,101000000029224,2026-08-27
ONGC,NSE:ONGC-EQ,INE213A01029,OIL AND NATURAL GAS CORP.,10100000002475,2026-08-27
ONIDA,NSE:ONIDA-EQ,INE831A01028,ONIDA ELECTRONICS LIMITED,10100000002202,2026-08-27
ONIXSOLAR,NSE:ONIXSOLAR-EQ,INE173M01012,ONIX SOLAR ENERGY LTD.,1010000000764808,2026-08-27
ONWARDTEC,NSE:ONWARDTEC-EQ,INE229A01017,ONWARD TECHNOLOGIES LTD,10100000002481,2026-08-27
OPTIEMUS,NSE:OPTIEMUS-EQ,INE350C01017,OPTIEMUS INFRACOM LTD,101000000021469,2026-08-27
OPTIFIN,NSE:OPTIFIN-EQ,INE031G01022,OPTIMUS FINANCE LTD.,1010000000764813,2026-08-27
ORCHASP,NSE:ORCHASP-EQ,INE215B01022,ORCHASP LIMITED,101000000029492,2026-08-27
ORCHPHARMA,NSE:ORCHPHARMA-EQ,INE191A01027,ORCHID PHARMA LIMITED,1010000000926,2026-08-27
ORICONENT,NSE:ORICONENT-EQ,INE730A01022,ORICON ENTERPRISES LTD,101000000010159,2026-08-27
ORIENTALTL,NSE:ORIENTALTL-EQ,INE998H01012,ORIENTAL TRIMEX LTD,101000000014346,2026-08-27
ORIENTBELL,NSE:ORIENTBELL-EQ,INE607D01018,ORIENT BELL LIMITED,101000000014278,2026-08-27
ORIENTCEM,NSE:ORIENTCEM-EQ,INE876N01018,ORIENT CEMENT LTD.,101000000030089,2026-08-27
ORIENTCER,NSE:ORIENTCER-EQ,INE569C01020,ORIENT CERATECH LIMITED,101000000013111,2026-08-27
ORIENTELEC,NSE:ORIENTELEC-EQ,INE142Z01019,ORIENT ELECTRIC LIMITED,10100000002972,2026-08-27
ORIENTHOT,NSE:ORIENTHOT-EQ,INE750A01020,ORIENT HOTELS LTD,10100000002493,2026-08-27
ORIENTPPR,NSE:ORIENTPPR-EQ,INE592A01026,ORIENT PAPER AND INDS LTD,10100000002496,2026-08-27
ORIENTTECH,NSE:ORIENTTECH-EQ,INE0PPK01015,ORIENT TECHNOLOGIES LTD,101000000024961,2026-08-27
ORIRAIL,NSE:ORIRAIL-EQ,INE457G01029,ORIENTAL RAIL INFRA L,1010000000764818,2026-08-27
ORISSAMINE,NSE:ORISSAMINE-EQ,INE725E01024,ORISSA MIN DEV CO LTD,101000000019931,2026-08-27
ORKLAINDIA,NSE:ORKLAINDIA-EQ,INE16NZ01023,ORKLA INDIA LIMITED,1010000000759569,2026-08-27
ORTINGLOBE,NSE:ORTINGLOBE-EQ,INE749B01020,ORTIN GLOBAL LIMITED,10100000002979,2026-08-27
OSWALAGRO,NSE:OSWALAGRO-EQ,INE142A01012,OSWAL AGRO MILLS LTD,10100000002514,2026-08-27
OSWALGREEN,NSE:OSWALGREEN-EQ,INE143A01010,OSWAL GREENTECH LIMITED,1010000000471,2026-08-27
OSWALPUMPS,NSE:OSWALPUMPS-EQ,INE0BYP01024,OSWAL PUMPS LIMITED,1010000000756802,2026-08-27
OSWALSEEDS,NSE:OSWALSEEDS-EQ,INE00IK01029,SHREEOSWAL S AND CHE LTD,101000000014305,2026-08-27
PACEDIGITK,NSE:PACEDIGITK-EQ,INE0S3G01027,PACE DIGITEK LIMITED,1010000000759342,2026-08-27
PACIFICI,NSE:PACIFICI-EQ,INE883C01025,PACIFIC INDUSTRIES LTD.,1010000000764823,2026-08-27
PAGEIND,NSE:PAGEIND-EQ,INE761H01022,PAGE INDUSTRIES LTD,101000000014413,2026-08-27
PAISALO,NSE:PAISALO-EQ,INE420C01059,PAISALO DIGITAL LIMITED,101000000025468,2026-08-27
PAKKA,NSE:PAKKA-EQ,INE551D01018,PAKKA LIMITED,101000000017197,2026-08-27
PALASHSECU,NSE:PALASHSECU-EQ,INE471W01019,PALASH SECURITIES LTD,101000000021383,2026-08-27
PANACEABIO,NSE:PANACEABIO-EQ,INE922B01023,PANACEA BIOTEC LTD,10100000004055,2026-08-27
PANAMAPET,NSE:PANAMAPET-EQ,INE305C01029,PANAMA PETROCHEM LTD,101000000025392,2026-08-27
PANCHMAHQ,NSE:PANCHMAHQ-EQ,INE798F01010,PANCHMAHAL STEEL LTD.,1010000000764828,2026-08-27
PANORAMA,NSE:PANORAMA-EQ,INE258R01028,PANORAMA STUDIOS INTL. L,1010000000765140,2026-08-27
PANSARI,NSE:PANSARI-EQ,INE697V01011,PANSARI DEVELOPERS LTD,10100000006141,2026-08-27
PAR,NSE:PAR-EQ,INE04LG01015,PAR DRUGS AND CHEM LTD,10100000005631,2026-08-27
PARACABLES,NSE:PARACABLES-EQ,INE074B01023,PARAMOUNT COMM LTD,101000000013951,2026-08-27
PARADEEP,NSE:PARADEEP-EQ,INE088F01024,PARADEEP PHOSPHATES LTD,10100000009741,2026-08-27
PARAGMILK,NSE:PARAGMILK-EQ,INE883N01014,PARAG MILK FOODS LTD.,101000000017130,2026-08-27
PARAS,NSE:PARAS-EQ,INE045601023,PARAS DEF AND SPCE TECH L,10100000005911,2026-08-27
PARASPETRO,NSE:PARASPETRO-EQ,INE162C01024,PARAS PETROFILS LTD.,10100000003972,2026-08-27
PARKHOSPS,NSE:PARKHOSPS-EQ,INE119201023,PARK MEDI WORLD LIMITED,1010000000760351,2026-08-27
PARKHOTELS,NSE:PARKHOTELS-EQ,INE988S01028,PARKHOTELS,101000000022649,2026-08-27
PARNAXLAB,NSE:PARNAXLAB-EQ,INE383L01019,PARNAX LAB LTD.,1010000000764833,2026-08-27
PASHUPATI,NSE:PASHUPATI-EQ,INE124Y01028,PASHUPATI COTSPIN LIMITED,1010000000757955,2026-08-27
PATANJALI,NSE:PATANJALI-EQ,INE619A01035,PATANJALI FOODS LIMITED,101000000017029,2026-08-27
PATELENG,NSE:PATELENG-EQ,INE244B01030,PATEL ENGINEERING LTD.,101000000011699,2026-08-27
PATELRMART,NSE:PATELRMART-EQ,INE0R8B01010,PATEL RETAIL LIMITED,1010000000759439,2026-08-27
PAUSHAKLTD,NSE:PAUSHAKLTD-EQ,INE111F01024,PAUSHAK LIMITED,1010000000759969,2026-08-27
PAVNAIND,NSE:PAVNAIND-EQ,INE07S101038,PAVNA INDUSTRIES LIMITED,101000000016192,2026-08-27
PAYTM,NSE:PAYTM-EQ,INE982J01020,ONE 97 COMMUNICATIONS LTD,10100000006705,2026-08-27
PBMPOLY,NSE:PBMPOLY-EQ,INE501F01018,P B M POLYTEX LTD.,1010000000765145,2026-08-27
PCBL,NSE:PCBL-EQ,INE602A01031,PCBL CHEMICAL LIMITED,10100000002649,2026-08-27
PCJEWELLER,NSE:PCJEWELLER-EQ,INE785M01021,PC JEWELLER LTD,101000000029124,2026-08-27
PDMJEPAPER,NSE:PDMJEPAPER-EQ,INE865T01018,PUDUMJEE PAPER PRO. LTD,101000000015377,2026-08-27
PDSL,NSE:PDSL-EQ,INE111Q01021,PDS LIMITED,10100000005264,2026-08-27
PEARLPOLY,NSE:PEARLPOLY-EQ,INE844A01013,PEARL POLYMERS LTD,10100000002610,2026-08-27
PENIND,NSE:PENIND-EQ,INE932A01024,PENNAR INDUSTRIES LTD,101000000020621,2026-08-27
PERMAGN,NSE:PERMAGN-EQ,INE418E01018,PERMANENT MAGNETS LTD.,1010000000764838,2026-08-27
PERSISTENT,NSE:PERSISTENT-EQ,INE262H01021,PERSISTENT SYSTEMS LTD,101000000018365,2026-08-27
PETRONET,NSE:PETRONET-EQ,INE347G01014,PETRONET LNG LIMITED,101000000011351,2026-08-27
PFC,NSE:PFC-EQ,INE134E01011,POWER FIN CORP LTD.,101000000014299,2026-08-27
PFIZER,NSE:PFIZER-EQ,INE182A01018,PFIZER LTD,10100000002643,2026-08-27
PFOCUS,NSE:PFOCUS-EQ,INE367G01038,PRIME FOCUS LIMITED,101000000013496,2026-08-27
PFS,NSE:PFS-EQ,INE560K01014,PTC INDIA FIN SERV LTD,101000000022602,2026-08-27
PGEL,NSE:PGEL-EQ,INE457L01029,PG ELECTROPLAST LTD,101000000025358,2026-08-27
PGHH,NSE:PGHH-EQ,INE179A01014,P&G HYGIENE & HEALTH CARE,10100000002535,2026-08-27
PGHL,NSE:PGHL-EQ,INE199A01012,PROCTER & GAMBLE HEALTH L,1010000000940,2026-08-27
PGIL,NSE:PGIL-EQ,INE940H01022,PEARL GLOBAL IND LIMITED,101000000014260,2026-08-27
PHOENIXLTD,NSE:PHOENIXLTD-EQ,INE211B01039,THE PHOENIX MILLS LTD,101000000014552,2026-08-27
PHOENXINTL,NSE:PHOENXINTL-EQ,INE245B01011,PHOENIX INTERNATIONAL LTD,10100000002658,2026-08-27
PICCADIL,NSE:PICCADIL-EQ,INE546C01010,PICCADILY AGRO INDUSTRI L,1010000000757754,2026-08-27
PIDILITIND,NSE:PIDILITIND-EQ,INE318A01026,PIDILITE INDUSTRIES LTD,10100000002664,2026-08-27
PIGL,NSE:PIGL-EQ,INE557Z01018,POWER INSTRUMENT (G) LTD,101000000015716,2026-08-27
PIIND,NSE:PIIND-EQ,INE603J01030,PI INDUSTRIES LTD,101000000024184,2026-08-27
PILANIINVS,NSE:PILANIINVS-EQ,INE417C01014,PILANI INV & IND COR LTD,101000000011445,2026-08-27
PILITA,NSE:PILITA-EQ,INE600A01035,PIL ITALICA LIFESTYLE LTD,101000000030835,2026-08-27
PINELABS,NSE:PINELABS-EQ,INE15B701018,PINE LABS LIMITED,1010000000759820,2026-08-27
PIONEEREMB,NSE:PIONEEREMB-EQ,INE156C01018,PIONEER EMBROIDERIES LTD,101000000013463,2026-08-27
PIRAMALFIN,NSE:PIRAMALFIN-EQ,INE202B01038,PIRAMAL FINANCE LIMITED,1010000000759551,2026-08-27
PITTIENG,NSE:PITTIENG-EQ,INE450D01021,PITTI ENGINEERING LIMITED,101000000014134,2026-08-27
PIXTRANS,NSE:PIXTRANS-EQ,INE751B01018,PIX TRANSMISSIONS LIMITED,10100000009087,2026-08-27
PKTEA,NSE:PKTEA-EQ,INE431F01018,THE P K TEA PROD CO LTD,101000000010321,2026-08-27
PLASTIBLEN,NSE:PLASTIBLEN-EQ,INE083C01022,PLASTIBLENDS INDIA LTD,101000000013920,2026-08-27
PLATIND,NSE:PLATIND-EQ,INE0PT501018,PLATINUM INDUSTRIES LTD,101000000022930,2026-08-27
PLAZACABLE,NSE:PLAZACABLE-EQ,INE0INJ01017,PLAZA WIRES LIMITED,101000000019458,2026-08-27
PML,NSE:PML-EQ,INE291E01019,PAUL MERCHANTS LTD.,1010000000762834,2026-08-27
PNB,NSE:PNB-EQ,INE160A01022,PUNJAB NATIONAL BANK,101000000010666,2026-08-27
PNBGILTS,NSE:PNBGILTS-EQ,INE859A01011,PNB GILTS LIMITED,10100000008736,2026-08-27
PNBHOUSING,NSE:PNBHOUSING-EQ,INE572E01012,PNB HOUSING FIN LTD.,101000000018908,2026-08-27
PNC,NSE:PNC-EQ,INE392B01011,PRITISH NANDY COMMUNICATI,10100000009342,2026-08-27
PNCINFRA,NSE:PNCINFRA-EQ,INE195J01029,PNC INFRATECH LTD.,10100000009385,2026-08-27
PNGJL,NSE:PNGJL-EQ,INE953R01016,P N GADGIL JEWELLERS LTD,101000000025312,2026-08-27
PNGSREVA,NSE:PNGSREVA-EQ,INE1RDG01013,PNGS REVA DIAMOND JEWEL L,1010000000760242,2026-08-27
POCL,NSE:POCL-EQ,INE063E01061,PONDY OXIDES & CHEM LTD,101000000014385,2026-08-27
PODDARMENT,NSE:PODDARMENT-EQ,INE371C01013,PODDAR PIGMENTS LIMITED,101000000019036,2026-08-27
POEL,NSE:POEL-EQ,INE035S01028,P O C L ENTERPRISES LTD.,1010000000764845,2026-08-27
POKARNA,NSE:POKARNA-EQ,INE637C01025,POKARNA LIMITED,101000000017651,2026-08-27
POLICYBZR,NSE:POLICYBZR-EQ,INE417T01026,PB FINTECH LIMITED,10100000006656,2026-08-27
POLYCAB,NSE:POLYCAB-EQ,INE455K01017,POLYCAB INDIA LIMITED,10100000009590,2026-08-27
POLYMED,NSE:POLYMED-EQ,INE205C01021,POLY MEDICURE LIMITED,101000000025718,2026-08-27
POLYPLEX,NSE:POLYPLEX-EQ,INE633B01018,POLYPLEX CORPORATION LTD,10100000002687,2026-08-27
POLYSPIN,NSE:POLYSPIN-EQ,INE914G01029,POLYSPIN EXPORTS LTD.,1010000000765150,2026-08-27
PONNIERODE,NSE:PONNIERODE-EQ,INE838E01017,PONNIE SUGARS (ERODE) LTD,101000000010661,2026-08-27
POONAWALLA,NSE:POONAWALLA-EQ,INE511C01022,POONAWALLA FINCORP LTD,101000000011403,2026-08-27
POWERGRID,NSE:POWERGRID-EQ,INE752E01010,POWER GRID CORP. LTD.,101000000014977,2026-08-27
POWERICA,NSE:POWERICA-EQ,INE921L01032,POWERICA LIMITED,1010000000761680,2026-08-27
POWERINDIA,NSE:POWERINDIA-EQ,INE07Y701011,HITACHI ENERGY INDIA LTD,101000000018457,2026-08-27
POWERMECH,NSE:POWERMECH-EQ,INE211R01019,POWER MECH PROJECTS LTD.,101000000010473,2026-08-27
PPLPHARMA,NSE:PPLPHARMA-EQ,INE0DK501011,PIRAMAL PHARMA LIMITED,101000000011571,2026-08-27
PRABHA,NSE:PRABHA-EQ,INE0I0M01023,PRABHA ENERGY LIMITED,101000000030134,2026-08-27
PRAENG,NSE:PRAENG-EQ,INE505C01016,PRAJAY ENG. SYN. LTD.,101000000013941,2026-08-27
PRAJIND,NSE:PRAJIND-EQ,INE074A01025,PRAJ INDUSTRIES LTD,10100000002705,2026-08-27
PRAKASH,NSE:PRAKASH-EQ,INE603A01013,PRAKASH INDUSTRIES LTD,10100000002708,2026-08-27
PRAKASHSTL,NSE:PRAKASHSTL-EQ,INE696K01024,PRAKASH STEELAGE LTD,101000000019599,2026-08-27
PRAVEG,NSE:PRAVEG-EQ,INE722B01019,PRAVEG LTD.,1010000000762844,2026-08-27
PRAXIS,NSE:PRAXIS-EQ,INE546Y01022,PRAXIS HOME RETAIL LTD,10100000001204,2026-08-27
PRECAM,NSE:PRECAM-EQ,INE484I01029,PRECISION CAMSHAFTS LTD.,101000000012603,2026-08-27
PRECOT,NSE:PRECOT-EQ,INE283A01014,PRECOT LIMITED,10100000002711,2026-08-27
PRECWIRE,NSE:PRECWIRE-EQ,INE372C01037,PRECISION WIRES INDIA LTD,10100000002717,2026-08-27
PREMCO,NSE:PREMCO-EQ,INE001E01012,PREMCO GLOBAL LTD.,1010000000762849,2026-08-27
PREMEXPLN,NSE:PREMEXPLN-EQ,INE863B01029,PREMIER EXPLOSIVES LTD,101000000017397,2026-08-27
PREMIERENE,NSE:PREMIERENE-EQ,INE0BS701011,PREMIER ENERGIES LIMITED,101000000025049,2026-08-27
PREMIERPOL,NSE:PREMIERPOL-EQ,INE309M01020,PREMIER POLYFILM LTD,10100000003908,2026-08-27
PRESTIGE,NSE:PRESTIGE-EQ,INE811K01011,PRESTIGE ESTATE LTD,101000000020302,2026-08-27
PRICOLLTD,NSE:PRICOLLTD-EQ,INE726V01018,PRICOL LIMITED,101000000019631,2026-08-27
PRIMESECU,NSE:PRIMESECU-EQ,INE032B01021,PRIME SECURITIES LIMITED,101000000011864,2026-08-27
PRIMO,NSE:PRIMO-EQ,INE607A01022,PRIMO CHEMICALS LIMITED,1010000000756925,2026-08-27
PRINCEPIPE,NSE:PRINCEPIPE-EQ,INE689W01016,PRINCE PIPES FITTINGS LTD,101000000016045,2026-08-27
PRISMX,NSE:PRISMX-EQ,INE286N01028,PRISMX GLOBAL VENTURES L,1010000000765155,2026-08-27
PRIVISCL,NSE:PRIVISCL-EQ,INE959A01019,PRIVI SPECIALITY CHE LTD,10100000008825,2026-08-27
PROSTARM,NSE:PROSTARM-EQ,INE0BX301013,PROSTARM INFO SYSTEMS LTD,1010000000758173,2026-08-27
PROTEAN,NSE:PROTEAN-EQ,INE004A01022,PROTEAN EGOV TECHNO LTD,101000000029472,2026-08-27
PROZONER,NSE:PROZONER-EQ,INE195N01013,PROZONE REALTY LIMITED,101000000028859,2026-08-27
PRSMJOHNSN,NSE:PRSMJOHNSN-EQ,INE010A01011,PRISM JOHNSON LIMITED,10100000002739,2026-08-27
PRUDENT,NSE:PRUDENT-EQ,INE00F201020,PRUDENT CORP ADV SER LTD,10100000009553,2026-08-27
PSB,NSE:PSB-EQ,INE608A01012,PUNJAB & SIND BANK,101000000021001,2026-08-27
PSPPROJECT,NSE:PSPPROJECT-EQ,INE488V01015,PSP PROJECTS LIMITED,101000000020877,2026-08-27
PTC,NSE:PTC-EQ,INE877F01012,PTC INDIA LIMITED,101000000011355,2026-08-27
PTCIL,NSE:PTCIL-EQ,INE596F01018,PTC INDUSTRIES LIMITED,101000000016682,2026-08-27
PTL,NSE:PTL-EQ,INE034D01049,PTL ENTERPRISES LTD,101000000014101,2026-08-27
PUNJABCHEM,NSE:PUNJABCHEM-EQ,INE277B01014,PUNJAB CHEM & CROP PROT L,10100000004344,2026-08-27
